                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     36,                 1.3564,                0.66032,                0.96874,                0.85462,                0.60905,                0.69275,                0.38316,                 1.3261,                0.58544,                0.98652,               0.008317,               0.008317,               0.008317
                     37,                 1.3608,                0.66098,                0.96754,                0.86037,                0.60991,                0.69468,                0.38455,                 1.3265,                0.58427,                0.98352,              0.0082675,              0.0082675,              0.0082675
                     38,                 1.3485,                0.65571,                0.96651,                0.85878,                0.60945,                0.69512,                0.38583,                 1.3214,                0.58047,                0.98416,               0.008218,               0.008218,               0.008218
                     39,                 1.3474,                0.65569,                0.96707,                0.85687,                  0.615,                0.69773,                0.38779,                 1.3204,                0.57897,                0.98458,              0.0081685,              0.0081685,              0.0081685
                     40,                 1.3443,                0.65302,                0.96478,                0.86168,                0.61069,                0.69687,                0.38552,                  1.323,                0.57801,                0.98244,               0.008119,               0.008119,               0.008119
                     41,                 1.3402,                0.65123,                0.96255,                0.85586,                0.61821,                0.69996,                0.38774,                 1.3203,                0.57732,                0.98507,              0.0080695,              0.0080695,              0.0080695
                     42,                 1.3324,                0.64725,                0.96227,                0.85803,                0.61568,                0.69857,                 0.3874,                 1.3172,                0.57583,                0.98143,                0.00802,                0.00802,                0.00802
                     43,                 1.3411,                0.65098,                0.96512,                0.85842,                0.61903,                0.70203,                0.38947,                 1.3176,                 0.5737,                0.98408,              0.0079705,              0.0079705,              0.0079705
                     44,                 1.3362,                0.64548,                0.96295,                0.85943,                0.61793,                0.70263,                0.39088,                 1.3159,                0.57075,                 0.9818,               0.007921,               0.007921,               0.007921
                     45,                 1.3361,                 0.6493,                0.96325,                 0.8607,                0.61668,                0.70186,                0.39061,                 1.3163,                0.57041,                0.98215,              0.0078715,              0.0078715,              0.0078715
                     46,                 1.3361,                0.64486,                0.96043,                0.86089,                0.61814,                0.70226,                 0.3911,                 1.3157,                0.57112,                0.98306,               0.007822,               0.007822,               0.007822
                     47,                 1.3389,                0.64674,                0.95988,                0.86062,                0.61877,                0.70336,                0.39056,                 1.3157,                0.56831,                0.98289,              0.0077725,              0.0077725,              0.0077725
                     48,                 1.3202,                0.63586,                 0.9621,                0.85982,                0.62009,                 0.7045,                 0.3917,                 1.3146,                0.56671,                0.98313,               0.007723,               0.007723,               0.007723
                     49,                 1.3308,                0.64137,                0.95819,                0.86027,                0.62013,                 0.7046,                0.39159,                 1.3147,                0.56677,                0.98166,              0.0076735,              0.0076735,              0.0076735
