                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     36,                 1.3064,                0.61307,                0.98036,                0.86646,                0.63634,                0.72024,                0.40201,                 1.3073,                0.55527,                 1.0157,               0.007756,               0.007756,               0.007756
                     37,                 1.3108,                 0.6147,                0.98159,                0.86696,                0.63698,                0.72259,                0.40357,                 1.3057,                0.55411,                 1.0173,                0.00769,                0.00769,                0.00769
                     38,                 1.2965,                0.60663,                0.97462,                0.86583,                0.63757,                0.72117,                0.40273,                  1.306,                0.55074,                  1.013,               0.007624,               0.007624,               0.007624
                     39,                 1.2923,                0.60606,                0.97421,                0.86589,                0.63857,                0.72335,                0.40557,                 1.3022,                 0.5505,                 1.0118,               0.007558,               0.007558,               0.007558
                     40,                 1.2917,                0.60311,                 0.9768,                0.86287,                 0.6404,                0.72248,                 0.4024,                 1.3039,                0.54955,                 1.0158,               0.007492,               0.007492,               0.007492
                     41,                 1.2869,                0.60284,                 0.9738,                0.86805,                   0.64,                0.72493,                 0.4064,                 1.3021,                0.54726,                 1.0161,               0.007426,               0.007426,               0.007426
                     42,                 1.2789,                0.59961,                0.97324,                0.86741,                 0.6401,                0.72479,                0.40612,                 1.2992,                0.54677,                 1.0136,                0.00736,                0.00736,                0.00736
                     43,                 1.2859,                0.59945,                0.97169,                0.87304,                0.63907,                0.72705,                0.40824,                  1.299,                0.54299,                 1.0143,               0.007294,               0.007294,               0.007294
                     44,                 1.2814,                0.59603,                0.97634,                0.86714,                0.64257,                0.72718,                0.40845,                 1.2989,                0.54363,                  1.017,               0.007228,               0.007228,               0.007228
                     45,                 1.2801,                0.59901,                0.97448,                0.86935,                0.64099,                0.72746,                0.40778,                 1.2988,                0.54321,                 1.0166,               0.007162,               0.007162,               0.007162
                     46,                 1.2775,                0.59347,                0.97367,                0.87024,                0.63993,                0.72699,                0.40725,                 1.3002,                0.54155,                 1.0198,               0.007096,               0.007096,               0.007096
                     47,                 1.2808,                0.59589,                0.96948,                0.86615,                0.64383,                0.72932,                0.41021,                  1.296,                0.53866,                 1.0156,                0.00703,                0.00703,                0.00703
                     48,                 1.2597,                0.58582,                0.97092,                0.86528,                0.64668,                0.73021,                0.41048,                 1.2966,                0.53797,                 1.0151,               0.006964,               0.006964,               0.006964
                     49,                 1.2692,                0.58928,                0.96867,                0.86702,                0.64633,                0.73041,                0.41039,                 1.2988,                0.53775,                 1.0179,               0.006898,               0.006898,               0.006898
                     50,                 1.2577,                0.58196,                0.97076,                 0.8675,                 0.6461,                0.73139,                0.41147,                 1.2969,                0.53693,                 1.0186,               0.006832,               0.006832,               0.006832
                     51,                 1.2597,                0.58353,                0.96454,                0.86926,                0.64444,                0.73096,                0.41161,                 1.2976,                0.53661,                 1.0151,               0.006766,               0.006766,               0.006766
                     52,                 1.2617,                0.58288,                0.96439,                0.86716,                0.64761,                0.73187,                0.41219,                 1.2962,                0.53581,                 1.0137,                 0.0067,                 0.0067,                 0.0067
                     53,                 1.2609,                0.58449,                0.96248,                0.86882,                0.64768,                0.73221,                0.41158,                 1.2963,                0.53489,                 1.0147,               0.006634,               0.006634,               0.006634
                     54,                 1.2524,                0.57739,                 0.9628,                0.86792,                0.64852,                0.73296,                 0.4124,                 1.2952,                0.53403,                 1.0143,               0.006568,               0.006568,               0.006568
                     55,                 1.2446,                0.57556,                0.95924,                0.86867,                0.64912,                0.73333,                0.41218,                 1.2954,                0.53307,                  1.014,               0.006502,               0.006502,               0.006502
                     56,                 1.2253,                0.56205,                0.95477,                0.87176,                0.64738,                0.73376,                0.41206,                 1.2968,                0.53217,                 1.0159,               0.006436,               0.006436,               0.006436
                     57,                 1.2287,                0.56066,                0.95751,                0.86899,                0.64736,                0.73307,                0.41207,                 1.2976,                 0.5318,                 1.0173,              0.0054625,              0.0054625,              0.0054625
                     58,                 1.2301,                0.56248,                0.95391,                0.87198,                0.64757,                0.73404,                0.41262,                 1.2981,                0.53107,                 1.0185,                0.00538,                0.00538,                0.00538
                     59,                 1.2198,                0.55682,                0.95441,                0.87285,                0.64786,                0.73501,                0.41276,                 1.2988,                0.53068,                 1.0187,              0.0052975,              0.0052975,              0.0052975
                     60,                  1.222,                0.55594,                0.95361,                0.87543,                0.64724,                0.73605,                0.41312,                  1.298,                0.52941,                 1.0192,               0.005215,               0.005215,               0.005215
                     61,                 1.2166,                0.55388,                0.95147,                0.87502,                0.64844,                0.73636,                0.41332,                 1.2986,                 0.5292,                 1.0196,              0.0051325,              0.0051325,              0.0051325
                     62,                  1.216,                0.55483,                0.94739,                0.87305,                 0.6498,                 0.7363,                0.41379,                 1.2983,                0.52844,                 1.0194,                0.00505,                0.00505,                0.00505
                     63,                 1.2092,                0.54968,                0.95248,                0.87382,                0.64918,                0.73629,                0.41351,                 1.2998,                0.52857,                 1.0202,              0.0049675,              0.0049675,              0.0049675
                     64,                 1.2107,                0.55065,                0.94798,                0.87311,                0.65004,                0.73652,                 0.4131,                 1.3007,                0.52809,                 1.0217,               0.004885,               0.004885,               0.004885
                     65,                 1.1949,                0.54381,                0.94597,                0.87146,                0.65137,                0.73769,                0.41406,                 1.3004,                0.52747,                 1.0216,              0.0048025,              0.0048025,              0.0048025
                     66,                 1.1291,                 0.5104,                0.92349,                 0.8718,                0.65151,                0.73782,                0.41381,                 1.3019,                 0.5276,                  1.023,                0.00472,                0.00472,                0.00472
                     67,                 1.1398,                0.51468,                 0.9277,                0.87324,                0.65033,                0.73726,                 0.4136,                 1.3034,                0.52818,                 1.0242,              0.0046375,              0.0046375,              0.0046375
                     68,                 1.1468,                0.52066,                0.92637,                 0.8731,                0.64975,                0.73728,                0.41384,                 1.3046,                0.52837,                 1.0255,               0.004555,               0.004555,               0.004555
                     69,                 1.1406,                0.51592,                0.92641,                0.87566,                0.64935,                0.73765,                0.41388,                  1.306,                0.52883,                  1.026,              0.0044725,              0.0044725,              0.0044725
                     70,                 1.1469,                0.51709,                0.92529,                0.87487,                0.64978,                 0.7381,                0.41396,                 1.3067,                0.52892,                 1.0266,                0.00439,                0.00439,                0.00439
                     71,                 1.1502,                0.51896,                0.92789,                0.87506,                0.64945,                0.73776,                0.41378,                 1.3079,                 0.5289,                 1.0271,              0.0043075,              0.0043075,              0.0043075
                     72,                 1.1559,                0.52169,                0.92759,                0.87432,                0.64932,                0.73765,                0.41338,                 1.3084,                0.52862,                 1.0276,               0.004225,               0.004225,               0.004225
                     73,                 1.1565,                0.52054,                0.93464,                 0.8743,                0.64902,                0.73762,                0.41354,                 1.3087,                0.52829,                 1.0282,              0.0041425,              0.0041425,              0.0041425
                     74,                 1.1694,                0.52645,                0.93229,                 0.8755,                0.64869,                0.73789,                0.41371,                 1.3089,                0.52753,                 1.0288,                0.00406,                0.00406,                0.00406
                     75,                 1.1621,                0.52381,                0.93727,                0.87419,                0.64962,                0.73791,                0.41363,                 1.3089,                0.52703,                 1.0292,              0.0039775,              0.0039775,              0.0039775
                     76,                  1.178,                0.53023,                0.93663,                0.87339,                0.65005,                0.73769,                0.41386,                 1.3087,                0.52668,                 1.0295,               0.003895,               0.003895,               0.003895
                     77,                 1.1698,                0.52716,                0.93505,                0.87319,                0.65041,                0.73776,                0.41367,                 1.3085,                0.52625,                 1.0296,              0.0038125,              0.0038125,              0.0038125
                     78,                 1.1652,                0.52587,                0.93625,                0.87469,                0.64884,                0.73742,                0.41375,                 1.3085,                0.52624,                 1.0303,                0.00373,                0.00373,                0.00373
                     79,                 1.1633,                0.52448,                0.93234,                  0.874,                0.64968,                0.73772,                0.41378,                 1.3083,                0.52594,                 1.0305,              0.0036475,              0.0036475,              0.0036475
                     80,                  1.162,                0.52344,                0.93103,                0.87596,                0.64882,                0.73802,                0.41403,                 1.3079,                0.52538,                 1.0305,               0.003565,               0.003565,               0.003565
                     81,                 1.1523,                0.51802,                0.92851,                0.87717,                0.64897,                0.73856,                0.41439,                 1.3077,                0.52499,                 1.0307,              0.0034825,              0.0034825,              0.0034825
                     82,                 1.1501,                0.51682,                0.92629,                0.87522,                0.65043,                0.73878,                0.41443,                 1.3077,                0.52504,                 1.0306,                 0.0034,                 0.0034,                 0.0034
                     83,                 1.1434,                0.51281,                0.92832,                0.87457,                0.65151,                0.73973,                0.41459,                 1.3077,                0.52489,                 1.0309,              0.0033175,              0.0033175,              0.0033175
                     84,                 1.0489,                 0.4719,                0.89883,                0.87503,                 0.6509,                0.73951,                0.41448,                 1.3084,                 0.5252,                 1.0315,               0.003235,               0.003235,               0.003235
                     85,                 1.0632,                0.47639,                 0.9048,                 0.8749,                0.65084,                0.73935,                0.41491,                 1.3091,                0.52528,                 1.0322,              0.0031525,              0.0031525,              0.0031525
                     86,                 1.0715,                0.48258,                0.90283,                0.87451,                0.65086,                0.73925,                 0.4145,                 1.3098,                 0.5257,                 1.0329,                0.00307,                0.00307,                0.00307
                     87,                 1.0671,                0.47926,                0.90377,                0.87615,                0.64995,                0.73936,                0.41453,                 1.3103,                0.52549,                 1.0333,              0.0029875,              0.0029875,              0.0029875
                     88,                 1.0729,                0.48018,                0.90256,                0.87468,                0.65023,                0.73899,                0.41457,                 1.3105,                 0.5256,                 1.0337,               0.002905,               0.002905,               0.002905
                     89,                 1.0763,                0.48197,                0.90393,                 0.8738,                0.65096,                 0.7393,                0.41455,                  1.311,                0.52558,                 1.0341,              0.0028225,              0.0028225,              0.0028225
                     90,                 1.0841,                0.48646,                0.90376,                0.87372,                0.65093,                0.73894,                0.41454,                 1.3115,                0.52579,                 1.0346,                0.00274,                0.00274,                0.00274
                     91,                 1.0856,                0.48384,                0.90805,                0.87176,                0.65211,                0.73917,                0.41484,                 1.3119,                0.52615,                 1.0348,              0.0026575,              0.0026575,              0.0026575
                     92,                 1.0971,                0.49019,                0.90754,                0.87208,                0.65111,                0.73888,                0.41438,                 1.3122,                 0.5261,                 1.0351,               0.002575,               0.002575,               0.002575
                     93,                 1.0919,                 0.4867,                 0.9095,                 0.8716,                0.65232,                0.73934,                0.41435,                 1.3127,                0.52646,                 1.0352,              0.0024925,              0.0024925,              0.0024925
                     94,                 1.1098,                0.49464,                 0.9111,                0.87141,                0.65214,                0.73906,                 0.4144,                  1.313,                0.52614,                 1.0354,                0.00241,                0.00241,                0.00241
                     95,                 1.1056,                0.49213,                0.91196,                0.87023,                0.65276,                0.73921,                0.41435,                 1.3132,                0.52625,                 1.0356,              0.0023275,              0.0023275,              0.0023275
                     96,                 1.1017,                0.49057,                0.91282,                0.87163,                0.65189,                0.73924,                0.41447,                 1.3136,                0.52613,                 1.0358,               0.002245,               0.002245,               0.002245
                     97,                 1.1048,                0.49144,                 0.9122,                0.87213,                0.65144,                 0.7393,                0.41433,                 1.3138,                0.52608,                 1.0361,              0.0021625,              0.0021625,              0.0021625
                     98,                 1.1063,                0.49187,                0.90915,                0.86973,                0.65241,                0.73918,                0.41445,                 1.3141,                0.52591,                 1.0363,                0.00208,                0.00208,                0.00208
                     99,                 1.0992,                0.48831,                 0.9083,                0.87049,                0.65223,                0.73941,                0.41441,                 1.3142,                0.52589,                 1.0364,              0.0019975,              0.0019975,              0.0019975
                    100,                 1.0995,                0.48849,                 0.9095,                0.87007,                0.65333,                0.73958,                0.41458,                 1.3143,                0.52584,                 1.0366,               0.001915,               0.001915,               0.001915
                    101,                0.99359,                0.44663,                0.88352,                 0.8708,                0.65297,                0.73981,                0.41466,                 1.3146,                0.52608,                  1.037,              0.0018325,              0.0018325,              0.0018325
